monitorNodeBlk	nodeblk-{name}
monitorNodeP	nodep-{name}
monitorNodePolGrp	nodepolgrp-{name}
monitorNodeS	nodes-{name}-type-{type}
monitorPortBlk	portblk-{name}
monitorRsIntfPolGrp	rsintfPolGrp
monitorRsIntfProfile	rsintfProfile-[{tDn}]
monitorRsNodePolGrp	rsnodePolGrp
monitorRsTelemetryNodePol	rstelemetryNodePol
monitorRsTelemetryPol	rstelemetryPol
monitorTelemetryNodePol	telmetrynodepol-{name}
monitorTelemetryPol	telemetrypol-{name}
mplsExtP	mplsextp
mplsIfP	mplsIfP
mplsIfPol	mplsifpol-{name}
mplsLabelPol	mplslabelpol-{name}
mplsLabelPolDef	mplslabelpoldef
mplsLabelRange	labelrange
mplsNodeSidP	nodesidp-{sidoffset}
mplsRsIfPol	rsIfPol
mplsRsLabelPol	rsLabelPol
mplsSrgbLabelPol	mplssrgblabelpol-{localId}
mplsSrgbLabelPolDef	mplssrgblabelpoldef-{localId}
ndIfPol	ndifpol-{name}
ndIfStats	ifstats
ndPfxP	ndpfxP
ndPfxPol	ndpfxpol-{name}
ndRaSubnet	RaSubnet-[{ip}]
ndRsPfxPToNdPfxPol	rsPfxPToNdPfxPol
ndRsRaSubnetToNdPfxPol	rsRaSubnetToNdPfxPol
netflowExporterPol	exporterpol-{name}
netflowMonitorPol	monitorpol-{name}
netflowNodePol	nodepol-{name}
netflowRecordPol	recordpol-{name}
netflowRsExporterToCtx	rsexporterToCtx
netflowRsExporterToEPg	rsexporterToEPg
netflowRsMonitorToExporter	rsmonitorToExporter-{tnNetflowExporterPolName}
netflowRsMonitorToRecord	rsmonitorToRecord
netflowVmmExporterPol	vmmexporterpol-{name}
nlbNlbTgtIf	nlbif-[{id}]
nlbStMacGrp	nlb-{mac}
notifCont	notifications
notifObserverClass	obsrv-{className}
notifOperClass	opclass-{className}
notifStatsClass	stclass-{className}
notifStatsCont	statssubs
notifStatsProp	stprop-{propName}
notifSubscriber	subscriber-{subscriberName}
notifSubscriberCont	subscribers
notifSubscriberRef	subsref-{subscriber}
notifSubtreeObserverClass	subobsrv-{className}
nwsFwPol	fwP-{name}
nwsRsNwsSyslogSrcToDestGroup	rsnwsSyslogSrcToDestGroup
nwsSyslogSrc	slsrc-{name}
oamRsSrcEncap	rssrcEncap
oamRsSrcToL3OutAtt	rssrcToL3OutAtt
opflexIDEpCntr	idepcntr-{mac}-idepcntr-[{encap}]
opflexIDEpScope	scope-[{scopeContDn}]
opflexIDEpScopeCont	scopecont
opflexODev	odev-{devId}
opflexODevCliCmdCont	clicmdcont
opflexODevCliCmdReq	req
opflexODevCliCmdResp	resp
opflexODevCliCmdSession	session-{sessionId}
opflexONic	onic-{mac}
opflexOPNic	opnic-{mac}
opflexOVm	ovm-{name}
opflexpAveCliCmdResp	aveclicmdresp
opflexpBDHolderRef	bdholder-[{bdDn}]
opflexpBDRef	bd-[{bdDn}]
opflexpClientCert	cert-{clientName}
opflexpCoopOracleAdjRef	oracleadj-[{addr}]
opflexpProto	opflexpproto
orchsConfig	orcfg-{name}
orchsFuncProfileCont	funcProfCont-{name}
orchsLDevVipAttr	attr-{nodeAttr}
orchsLDevVipCfg	lls-{nodeType}
orchsLdevCont	ldevcont
orchsRsAbsGraphRef	rsabsGraphRef-[{tDn}]
orchsRsAllocLDev	rsallocLDev-[{tDn}]
orchsRsFromRPToL3Dom	rsFromRPToL3Dom
orchsRsFromRPToL3OutInstP	rsfromRPToL3OutInstP-[{tDn}]
orchsRsIpPoolRef	rsIpPoolRef
orchsRsIpPoolRefv2	rsipPoolRefv2-[{tDn}]
orchsRsLDevItem	rsLDevItem-[{tDn}]
orchsRsSvcsEncapToSvcAlloc	rssvcsEncapToSvcAlloc-[{tDn}]
orchsRsSvcsIpToIpPoolRef	rssvcsIpToIpPoolRef-[{tDn}]
orchsRsSvcsIpToSvcAlloc	rssvcsIpToSvcAlloc-[{tDn}]
orchsRsToFuncProfile	rstoFuncProfile-[{tDn}]
orchsRsToMdev	rstoMdev-[{tDn}]
orchsSvcAlloc	alloc-{name}
orchsSvcRsrcPool	svcs-{name}
orchsSvcsEncap	encap-{name}
orchsSvcsIp	ip-{name}
orchsTnSvcsSubnet	subnet-[{ip}]
osInstance	os
ospfCtxPol	ospfCtxP-{name}
ospfExtP	ospfExtP
ospfIfP	ospfIfP
ospfIfPol	ospfIfPol-{name}
ospfRsIfPol	rsIfPol
ospfRsOspfv2KeyChain	rsOspfv2KeyChain
ospfRtSummPol	ospfrtsumm-{name}
pcAggrIfClearCountersLTask	pcAggrIfClearCountersLTask
pcFcAggrIfClearCountersLTask	pcFcAggrIfClearCountersLTask
physDomP	phys-{name}
pim6Dom	dom-{name}
pim6If	if-[{id}]
pimASMPatPol	asmpat
pimAutoRPPol	autorp
pimBDDestFilterPol	pimbddestfilterp
pimBDFilterPol	pimbdfilterp
pimBDP	pimbdp
pimBDSrcFilterPol	pimbdsrcfilterp
pimBSRFilterPol	bsfilter
pimBSRPPol	bsrp
pimCSWEntry	src-[{src}]-grp-[{grp}]
pimCSWPol	cswpol
pimCtxP	pimctxp
pimExtP	pimextp
pimFBPatPol	fbpat
pimFBRangePol	fbrange
pimFabricRPPol	fabricrp
pimIPV6CtxP	pimipv6ctxp
pimIPV6IfP	pimipv6ifp
pimIfP	pimifp
pimIfPol	pimifpol-{name}
pimInterVRFEntryPol	intervrfent-[{srcVrfDn}]
pimInterVRFPol	intervrf
pimJPInbFilterPol	jpinbfilter
pimJPOutbFilterPol	jpoutbfilter
pimMAFilterPol	mafilter
pimNbrFilterPol	nbrfilter
pimRPGrpRangePol	rpgrprange
pimRegTrPol	regtr
pimResPol	res
pimRouteMapEntry	rtmapentry-{order}
pimRouteMapPol	rtmap-{name}
pimRsIfPol	rsIfPol
pimRsV6IfPol	rsV6IfPol
pimSGRangeExpPol	sgrangeexp
pimSSMPatPol	ssmpat
pimSSMRangePol	ssmrange
pimSharedRangePol	sharedrange
pimStaticRPEntryPol	staticrpent-[{rpIp}]
pimStaticRPPol	staticrp
pingExecFab	pingexecfab-[{name}]-{srcNodeId}-to-{dstNodeId}
pingExecTn	pingexectn-[{tenant}]-[{name}]-ip-[{srcIp}]-to-[{dstIp}]
pkiCertReq	certreq
pkiCsyncElement	csyncelem-{name}
pkiCsyncPolicy	csyncpolicy
pkiCsyncSharedKey	csyncsharedkey
pkiDebugPluginChallenge	dbgplgch
pkiEp	pkiext
pkiExportEncryptionKey	exportcryptkey
pkiFabricCommunicationEp	fabsslcomm
pkiFabricSelfCACertsModified	certmod
pkiFabricSelfCAEp	fabselfca
pkiKeyRing	keyring-{name}
pkiSiteJwtPubKey	sitejwtpubkey-{jwtApiKey}
pkiTP	tp-{name}
pkiWebTokenData	webtokendata
plannerACIConfigFilter	cfgfilter-[{name}]
plannerAffinityGroup	affinity-{pref}
plannerAzureDomain	azured-{name}
plannerAzureDomainTmpl	azured-{name}
plannerBdTmpl	bd-{name}
plannerConfigTmpl	cfg-{name}
plannerCont	planner
plannerContractTmpl	brc-{name}
plannerEPs	eps
plannerEpg	epg-[{name}]
plannerEpgAny	epgany
plannerEpgPrefixes	epgpfxs
plannerEpgTmpl	epg-{name}
plannerExistingTopoDeplPref	existing-[{name}]
plannerFexTmpl	fex-{name}
plannerGraphNode	node-{name}
plannerGraphTmpl	graph-{name}
plannerImportACIConfig	importaci-[{name}]
plannerL2OutTmpl	l2out-{name}
plannerL3OutTmpl	l3out-{name}
plannerL4L7ClusterTmpl	l4l7cluster-{name}
plannerLabel	label-{name}
plannerLeafTmpl	leaf-{name}
plannerLpmRoutes	lpmroutes
plannerMatchDom	dom-{name}-type-{type}
plannerMatchNode	node-{id}
plannerMatchTenant	tn-{name}
plannerOptions	options
plannerPhysDomain	physd-{name}
plannerPlacementAlgorithm	placement
plannerResourceCapPct	resource
plannerRsAzureDomainLabel	rsazureDomainLabel
plannerRsAzureDomainTmpl	rsazureDomainTmpl
plannerRsBdVrf	rsbdVrf
plannerRsClusterLabel	rsclusterLabel
plannerRsConnectedLeaf	rsconnectedLeaf
plannerRsConnectedSpine	rsconnectedSpine
plannerRsConsumedContracts	rsconsumedContracts-[{tDn}]
plannerRsDeployedFex	rsdeployedFex-[{tDn}]
plannerRsDeployedObject	rsdeployedObject-[{tDn}]
plannerRsEpgBd	rsepgBd
plannerRsEpgLabel	rsepgLabel
plannerRsExistingTopoDeplPref	rsexistingTopoDeplPref
plannerRsFexLabel	rsfexLabel
plannerRsGraphBd	rsgraphBd
plannerRsGraphCluster	rsgraphCluster
plannerRsGraphContracts	rsgraphContracts-[{tDn}]
plannerRsGraphL3Out	rsgraphL3Out
plannerRsL2OutBd	rsl2OutBd
plannerRsL3OutVrf	rsl3OutVrf
plannerRsLeafLabels	rsleafLabels-[{tDn}]
plannerRsProvidedContracts	rsprovidedContracts-[{tDn}]
plannerRsToConsumerBd	rstoConsumerBd
plannerRsToConsumerL3Out	rstoConsumerL3Out
plannerRsToProviderBd	rstoProviderBd
plannerRsToProviderL3Out	rstoProviderL3Out
plannerRsVmwareDomainLabel	rsvmwareDomainLabel
plannerRsVmwareDomainTmpl	rsvmwareDomainTmpl
plannerSecondaryIPs	secips
plannerSnapshot	snapshot-{name}
plannerSpineTmpl	spine-{name}
plannerSubnets	subnets
plannerTenant	tn-[{name}]
plannerTenantAny	tnany
plannerTenantTmpl	tn-{name}
plannerVmwareDomain	vmwared-{name}
plannerVmwareDomainTmpl	vmwared-{name}
plannerVrfTmpl	vrf-{name}
poeIfPol	poeIfP-{name}
poeInstPol	poeInstP-{name}
poeRsPoeEpg	rspoeEpg
polNdoProfile	ndo-[{ip}]-{name}
polRsCtrlrFipsMode	rsctrlrFipsMode
polRsFirmwareRepoP	rsfirmwareRepoP
polUni	uni
proxyIgnoreHost	ignorehost-{hosts}
proxyServer	server
psuInstPol	psuInstP-{name}
ptpCfgDef	ptpCfgDef
ptpDomain	ptpdomain-{name}
ptpEpgCfg	ptpEpgCfg
ptpInstPol	ptpInstP-{name}
ptpNodeProfileTemplate	ptpnodeprofiletemplate-{nodeProfile}
ptpProfile	ptpprofile-{name}
ptpProfileTemplate	ptpprofiletemplate-{profile}
ptpRsLatencyPtpMode	rslatencyPtpMode
ptpRsProfile	rsprofile
ptpRtdEpgCfg	ptpRtdEpgCfg
ptpUcastIp	ip-[{dstIp}]
ptpUnicast	ucast
ptpUnicastIp	ip-[{dstIp}]
qinqCktEpClearEpLTask	qinqCktEpClearEpLTask
qosBuffer	buffer
qosClass	class-{prio}
qosClassLevelDef	classlevel
qosCong	cong
qosCustomPol	qoscustom-{name}
qosDot1PClass	dot1P-{from}-{to}
qosDppPol	qosdpppol-{name}
qosDscpClass	dcsp-{from}-{to}
qosDscpTransPol	dscptranspol-{name}
qosEpDscpMarking	dscp_marking
qosInstPol	qosinst-{name}
qosLlfcIfPol	llfc-{name}
qosMplsCustomPol	qosmplscustom-{name}
qosMplsEgressRule	dscpToExp-{from}-{to}
qosMplsIngressRule	exp-{from}-{to}
qosPfcIfPol	pfc-{name}
qosPfcPol	pfcpol-{name}
qosQueue	queue
qosRequirement	qosreq-{name}
qosRsEgressDppPol	rsegressDppPol
qosRsIngressDppPol	rsingressDppPol
qosSched	sched
qosSdIfPol	qossdpol-{name}
qosUburst	uburst
qosVxlanCustomPol	qosvxlancustom-{name}
qosVxlanEgressRule	edscp-{from}-{to}
qosVxlanIngressRule	idscp-{from}-{to}
quotaConf	quotaconf-{class}-scope-[{containerDn}]
quotaCont	quotacont
recoveryReconcileConfigP	recon
relnTargetClass	tcl-{id}
rtctrlAttrP	attr-{name}
rtctrlCtxP	ctx-{name}
rtctrlLNodeP	lnodep-{name}
rtctrlMatchAsPathRegexTerm	aspathrxtrm-{name}
rtctrlMatchCommFactor	commfct-{community}
rtctrlMatchCommRegexTerm	commrxtrm-{commType}
rtctrlMatchCommTerm	commtrm-{name}
rtctrlMatchRtDest	dest-[{ip}]
rtctrlMatchRtNh	nh-[{ip}]
rtctrlMatchRtSrc	src-[{ip}]
rtctrlMatchRtType	type-{routeT}
rtctrlProfile	prof-{name}
rtctrlRsCtxPToSubjP	rsctxPToSubjP-{tnRtctrlSubjPName}
rtctrlRsScopeToAttrP	rsScopeToAttrP
rtctrlRsSetPolicyTagToInstP	rssetPolicyTagToInstP
rtctrlScope	scp
rtctrlSetASPath	saspath-{criteria}
rtctrlSetASPathASN	asn-{order}
rtctrlSetAddComm	saddcomm-{community}
rtctrlSetComm	scomm
rtctrlSetDamp	sdamp
rtctrlSetNh	nh
rtctrlSetNhUnchanged	nhunchanged
rtctrlSetOspfFwdAddr	sfwdaddr
rtctrlSetOspfNssa	snssa
rtctrlSetPolicyTag	sptag
rtctrlSetPref	spref
rtctrlSetRedistMultipath	redistmpath
rtctrlSetRtMetric	smetric
rtctrlSetRtMetricType	smetrict
rtctrlSetTag	srttag
rtctrlSetWeight	sweight
rtctrlSubjP	subj-{name}
rtdmcRsFilterToRtMapPol	rsfilterToRtMapPol
segrtDom	dom-{name}
segrtDomAf	af-{afType}
segrtEntity	segrt
segrtMpls	mpls
segrtMplsPrefixSid	sid-[{pfx}]
segrtSrgb	srgb-{localId}
smarteventRule	rule-{name}
smartfaultRule	rule-{name}
snmpAccessSecureMacViolation	accesssecuremacviolation
snmpAcl	acl
snmpAlarm	alarm-{num}
snmpAuthentication	authentication
snmpCErrDisableInterfaceEventRev1	cerrdisableinterfaceeventrev1
snmpCLIRunningConfigChange	ccmCLIRunningConfigChanged
snmpCfdmiRejectRegNotify	cfdmirejectregnotify
snmpCieLinkDown	cieLinkDown
snmpCieLinkUp	cieLinkUp
snmpCiscoFeatOpStatusChange	ciscoFeatOpStatusChange
snmpCiscoXcvrMonStatusChange	ciscoxcvrmonstatuschg
snmpClient	client-[{addr}]
snmpClientGrp	clgrp-{name}
snmpClientGrpP	clgrp-{name}
snmpClientP	client-[{addr}]
snmpClockChangeNotification	Clockchangenotification
snmpCmnMacMoveNotification	cmnmacmovenotification
snmpColdStart	coldStart
snmpCommSecP	community-{name}
snmpCommunityP	community-{name}
snmpControlEnable	controlenable
snmpCpscEventRev1	cpscEventRev1
snmpCseFailSwCoreNotifyExtended	cseFailSwCoreNotifyExtended
snmpCseMaintModeChangeNotify	cseMaintModeChangeNotify
snmpCseNormalModeChangeNotify	cseNormalModeChangeNotify
snmpCtrlrInst	ctrlrinstp-{apicId}
snmpCtx	ctx-{name}
snmpCtxP	snmpctx
snmpDelayedLinkStateChange	delayedlinkstatechange
snmpDmDomainIdNotAssignedNotify	dmdomainidnotassignednotify
snmpDmFabricChangeNotify	dmfabricchangenotify
snmpDmNewPrincipalSwitchNotify	dmnewprincipalswitchnotify
snmpEntity	snmp
snmpEntityFanStatusChange	entityfanstatuschange
snmpEntityMIBChange	entitymibchange
snmpEntityMIBEnableStatusNotification	cefcMIBEnableStatusNotification
snmpEntityModuleInserted	entitymoduleinserted
snmpEntityModuleRemoved	entitymoduleremoved
snmpEntityModuleStatusChange	entitymodulestatuschange
snmpEntityPowerOutChange	entitypoweroutchange
snmpEntityPowerStatusChange	entitypowerstatuschange
snmpEntitySensor	entitysensor
snmpEntityUnrecognisedModule	entityunrecognisedmodule
snmpEvent	event-{num}
snmpEventNotify	eventnotify
snmpExtendedLinkDown	extendedlinkDown
snmpExtendedLinkUp	extendedlinkUp
snmpFallingAlarm	fallingAlarm
snmpFcnsDbFull	dbfull
snmpFcnsLocalEntChange	localentrychange
snmpFcnsRejectReg	rejectregreq
snmpFcnsRemEntryChange	remoteentrychange
snmpFcsDiscoveryComplete	discoverycomplete
snmpFcsRequestReject	requestreject
snmpFctraceRouteTestComplete	routetestcomplete
snmpFeatureOpStatusChange	FeatureOpStatusChange
snmpFilterVrf	filtervrf-[{vrfName}]
snmpFspfNbrStateChangeNotify	fspfnbrstatechangenotify
snmpGlobals	globals
snmpGroup	snmpgroup-{name}
snmpHcAlarm	hcalarm-{num}
snmpHcFallingAlarm	hcFallingAlarm
snmpHcRisingAlarm	hcRisingAlarm
snmpHost	host-{hostName}-udp-{udpPortID}
snmpHostSrcInterface	hostsourceinterface
snmpInconsistency	inconsistency
snmpInst	inst
snmpLdp	ldp
snmpLdpSessiondown	ldpsessiondown
snmpLdpSessionup	ldpsessionup
snmpLinkDown	linkDown
snmpLinkUp	linkUp
snmpLldpRemTablesChange	lldpRemTablesChange
snmpLocalUser	lclUser-{userName}
snmpLoopInconsistency	loopinconsistency
snmpMergeFailure	mergefailure
snmpMessageGenerated	messagegenerated
snmpMsdpBackwardTransition	msdpBackwardTransition
snmpNewRoot	newroot
snmpNotifs	notifs
snmpNotifyLicenseExpiry	notifylicenseexpiry
snmpNotifyLicenseExpiryWarning	notifylicenseexpirywarning
snmpNotifyLicenseFileMissing	notifylicensefilemissing
snmpNotifyNoLicenceForFeature	notifynolicenseforfeature
snmpPimNeighborLoss	pimNeighborLoss
snmpPol	snmppol-{name}
snmpPoliceNotify	policenotify
snmpRedundancyFramework	redundancyframework
snmpRemoteUser	rmtUser-{userName}-engId-{usrengineId}
snmpRisingAlarm	risingAlarm
snmpRmon	rmon
snmpRootInconsistency	rootinconsistency
snmpRsCommToCtxAtt	rsCommToCtxAtt
snmpRsDestGroup	rsdestGroup
snmpRsEpg	rsepg
snmpRscnElsRejectReqNotify	rscnelsrejectreqnotify
snmpRscnElsRxRejectReqNotify	rscnelsrxrejectreqnotify
snmpRscnIlsRejectReqNotify	rscnilsrejectreqnotify
snmpRscnIlsRxRejectReqNotify	rscnilsrxrejectreqnotify
snmpScsiLunDiscoveryComplete	scsilundiscoverycomplete
snmpServerShutdown	servershutdown
snmpServerStateChange	serverstatechange
snmpSessionDown	sessiondown
snmpSessionUp	sessionup
snmpSla	sla
snmpSmtpSendFail	smtpsendfail
snmpSourceInterfaceInforms	srcInterfaceInforms
snmpSourceInterfaceTraps	srcInterfaceTraps
snmpSrc	snmpsrc-{name}
snmpStateChange	statechange
snmpStateChangeNotif	statechangenotif
snmpSysInfo	sysinfo
snmpTaaa	aaa
snmpTbfd	bfd
snmpTbridge	bridge
snmpTcallhome	callhome
snmpTcfs	cfs
snmpTconfig	config
snmpTentity	entity
snmpTfcdomain	fcdomain
snmpTfcns	fcns
snmpTfcs	fcs
snmpTfctrace	fctrace
snmpTfdmi	fdmi
snmpTfeaturecontrol	featurecontrol
snmpTfspf	fspf
snmpTgeneric	generic
snmpThsrp	hsrp
snmpTip	ip
snmpTlicense	license
snmpTlink	link
snmpTlldp	lldp
snmpTmmode	mmode
snmpTmpls	mpls
snmpTmsdp	msdp
snmpTopologyChange	topologychange
snmpTpim	pim
snmpTpoe	poe
snmpTportsecurity	portsecurity
snmpTrapDest	trapdest-{host}-port-{port}
snmpTrapFwdServerP	trapfwdserver-[{addr}]
snmpTraps	traps
snmpTrf	rf
snmpTrmon	rmon
snmpTrscn	rscn
snmpTrunkSecureMacViolation	trunksecuremacviolation
snmpTscsi	scsi
snmpTsnmp	snmp
snmpTstormControl	stormcontrol
snmpTstpx	stpx
snmpTsyslog	syslog
snmpTsysmgr	sysmgr
snmpTsystem	system
snmpTupgrade	upgrade
snmpTvsan	vsan
snmpTvtp	vtp
snmpTzone	zone
snmpUpgradeJobStatusNotify	UpgradeJobStatusNotify
snmpUpgradeOpNotifyOnCompletion	UpgradeOpNotifyOnCompletion
snmpUseVrf	usevrf-[{vrfname}]
snmpUserGroup	group-{groupName}
snmpUserP	user-{name}
snmpUserSecP	user-{name}
snmpVlancreate	vlancreate
snmpVlandelete	vlandelete
snmpVpn	vpn
snmpVpnMaxThreshcleared	vpnmaxthreshcleared
snmpVpnMaxThreshexceeded	vpnmaxthreshexceeded
snmpVpnMidThreshexceeded	vpnmidthreshexceeded
snmpVpnVrfdown	vpnvrfdown
snmpVpnVrfup	vpnvrfup
snmpVsanPortMembershipChange	vsanPortMembershipChange
snmpVsanStatusChange	vsanStatusChange
snmpWarmStart	warmStart
snmpZoneDefBehaviorChange	defaultzonebehaviorchange
snmpZoneEnhanceddb	enhancedzonedbchange
snmpZoneMergeFailure	mergefailure
snmpZoneMergeSuccess	mergesuccess
snmpZoneRequestReject1	requestreject1
snmpZoneUnsuppmem	unsuppmem
spanDest	dest-{name}
spanDestGrp	destgrp-{name}
spanExtendedFltEntry	extFltEntry-{name}
spanFilterEntry	proto-{ipProto}-src-[{srcAddr}]-dst-[{dstAddr}]-srcPortFrom-{srcPortFrom}-srcPortTo-{srcPortTo}-dstPortFrom-{dstPortFrom}-dstPortTo-{dstPortTo}
spanFilterGrp	filtergrp-{name}
spanRsDestApic	rsdestApic
spanRsDestEpg	rsdestEpg
spanRsDestPathEp	rsdestPathEp-[{tDn}]
spanRsDestToVPort	rsdestToVPort-[{tDn}]
spanRsDestToVPortDef	rsdestToVPortDef-[{tDn}]
spanRsSessionToDomainRef	rsSessionToDomainRef
spanRsSrcGrpToFilterGrp	rssrcGrpToFilterGrp
spanRsSrcToBD	rssrcToBD
spanRsSrcToCtx	rssrcToCtx
spanRsSrcToEpg	rssrcToEpg
spanRsSrcToFilterGrp	rssrcToFilterGrp
spanRsSrcToL3extOut	rssrcToL3extOut
spanRsSrcToNode	rssrcToNode-[{tDn}]
spanRsSrcToPathEp	rssrcToPathEp-[{tDn}]
spanRsSrcToVPort	rssrcToVPort-[{tDn}]
spanRsSrcToVPortDef	rssrcToVPortDef-[{tDn}]
spanRsVSrcGrpToFilterGrp	rsvSrcGrpToFilterGrp
spanRsVsrcToEpg	rsvsrcToEpg
spanSpanLbl	spanlbl-{name}
spanSrc	src-{name}
spanSrcGrp	srcgrp-{name}
spanVDest	vdest-{name}
spanVDestDef	vdestdef-{name}
spanVDestGrp	vdestgrp-{name}
spanVDestGrpDef	vdestgrpdef-{name}
spanVEpgSummary	vepgsummary
spanVSrc	vsrc-{name}
spanVSrcDef	vsrcdef-{name}
spanVSrcGrp	vsrcgrp-{name}
spanVSrcGrpDef	vsrcgrpdef-{name}
statsALbStats	albstats-{name}
statsColl	coll-{granularity}
statsDestP	dest-{name}
statsEPg	epg-{name}
statsEndPoint	ep-{name}
statsExportP	exp-{frequency}
statsExt	ext-{name}
statsFilter	fs-{name}
statsHierColl	coll-{granularity}
statsIp	ip-{name}
statsNlbStats	nlbstats-{name}
statsReportable	stat-{scope}
statsRgn	rg-{name}
statsTgwEndPoint	tep-{name}
statsThrDoubleP	thrDouble-{propId}
statsThrFloatP	thrFloat-{propId}
statsThrSByteP	thrSByte-{propId}
statsThrSint16P	thrSint16-{propId}
statsThrSint32P	thrSint32-{propId}
statsThrSint64P	thrSint64-{propId}
statsThrTriggerP	thrTrigger-{propId}
statsThrUByteP	thrUByte-{propId}
statsThrUint16P	thrUint16-{propId}
statsThrUint32P	thrUint32-{propId}
statsThrUint64P	thrUint64-{propId}
statsTunnel	tun-{id}
statsZone	zn-{name}
statslimitInstLimitPol	limitpol
statstoreCurrDataHolder	curr
statstoreCurrDataHolder2	curr2
statstoreHistDataHolder	hist-{statClass}
statstoreObsClassHolder	obsclass-{obsClass}
statstoreObsHolder	obs-[{obsDn}]
stormctrlIfPol	stormctrlifp-{name}
stpAllocEncapBlkDefDependencyResolver	allocencapblkdefdependencyresolver
stpIfPol	ifPol-{name}
stpInstPol	mstpInstPol-{name}
stpMstDomPol	mstpDomPol-{name}
stpMstRegionPol	mstpRegionPol-{name}
svccoreCtrlr	ctrlr-{ctrlrId}-svc-{svcName}-ts-{createTime}
svccoreCtrlrPol	CtrlrCore-{name}
svccoreNode	node-{nodeId}-card-{cardId}-svc-{svcName}-ts-{createTime}
svccoreNodePol	nodeCore-{name}
sviIfClearCountersLTask	sviIfClearCountersLTask
synceEthIfPol	synceEthIfP-{name}
synceInstPol	synceInstP-{name}
syntheticAccessPolicyInfo	accesspolicyinfo-dom-{domain}-vlan-{vLanPool}-attEnP-{attEntityP}-accBGrp-{accBndlGrp}-accPrtP-{accPortP}-ndP-{nodeP}-pthEp-{pathEp}
syntheticAnotherTestObj	anothertestobj-{id}
syntheticClusterTest	clustertest
syntheticClusterTestShardInstance	cltsi-{svc}-{shard}-{systemId}
syntheticContext	context-{name}
syntheticContext2	context2-{name}
syntheticCtAv	ctav
syntheticCtSubtree	ctSubtree
syntheticCtWiNode	ctwinode-{id}
syntheticCtrlrPatchValidate	ctrlrpatchvalidate
syntheticEp	ep-{id}
syntheticEpGroup	epgroup-{id}
syntheticFrameworkTest	frameworktest
syntheticHierarchyObj	hier-{id}
syntheticIfcCTestObj	iecc-{name}
syntheticIfcTLTestObj	iectl-{name}
syntheticLocalPol	localpol-{name}
syntheticLooseNodeEPInfo	lsnodeepinfo
syntheticMaintPSwitchDetails	switchDetails
syntheticMaintPValidate	maintpvalidate
syntheticPolicy	policy-{name}
syntheticPropFilterTest	pft-{p1}
syntheticRelETest	relexplicit-{name}
syntheticRelNTest	relnamed-{name}
syntheticRelUnenfTest	relunenf-{name}
syntheticRsPhysIf	rsPhysIf
syntheticRsPolicy	rsPolicy
syntheticRsToAObj	rstoAObj
syntheticRsToObj	rstoObj
syntheticRsUnenfPolicy	rsunenfPolicy-[{tDn}]
syntheticSwCTestObj	secc-{name}
syntheticSwTLTestObj	sectl-{name}
syntheticSwitchFirmwareCheck	switchfirmwarecheck
syntheticSwitchMaintPValidate	switchMaintpvalidate
syntheticSwitchPatchValidate	switchpatchvalidate
syntheticTestBigObj	testbigobj
syntheticTestObj	testobj-{id}-bdn-[{dnBin}]-sdn-[{dnStr}]
syntheticUniverse	synthuni
syslogConsole	console
syslogFacilityFilter	ff-{facility}
syslogFile	file
syslogGroup	slgroup-{name}
syslogProf	prof
syslogRateLimitP	ratelimitp
syslogRemoteDest	rdst-{host}
syslogRsDestGroup	rsdestGroup
syslogSrc	slsrc-{name}
syslogSystemMsgP	sysmsgp
tacacsGroup	tacacsgroup-{name}
tacacsRsDestGroup	rsdestGroup
tacacsSrc	tacacssrc-{name}
tacacsTacacsDest	tacacsdest-{host}-port-{port}
tagAliasDef	alias-{name}
tagAnnotation	annotationKey-[{key}]
tagDef	tag-{name}
tagExtMngdInst	extmngd
tagInst	tag-{name}
tagRef	ref-[{oDn}]
tagTag	tagKey-{key}
taskDeployCsr	TaskDeployCsr
taskDeployCtx	TaskDeployCtx
taskDeploySg	TaskDeploySg
taskDeploySgRule	TaskDeploySgRule
taskDeploySubnet	TaskDeploySubnet
taskPolicyUpdate	TaskPolicyUpdate
taskRemoveCsr	TaskRemoveCsr
taskRemoveCtx	TaskRemoveCtx
taskRemoveSg	TaskRemoveSg
taskRemoveSubnet	TaskRemoveSubnet
taskResourceMap	TaskResourceMap
taskUpdateEpRes	TaskUpdateEpRes
taskUpdateSgRes	TaskUpdateSgRes
telemetryAlertStreamP	alrtstrm
telemetryEnableP	telglobal
telemetryEpStreamP	epstrm
telemetryEventStreamP	evtstrm
telemetryExternalServer	extserver-[{serverIp}]
telemetryFastExporterStreamP	fastexpstrm
telemetryFilterPolicy	flowflt-[{srcIp}]-{srcPort}-[{dstIp}]-{dstPort}-{protocol}-{action}-[{fvCtxDn}]
telemetryFlowCollectorP	flowcol
telemetryFlowServerGrp	flowGrp-{name}
telemetryFlowServerP	flowserverp-{name}
telemetryFlowServers	flowserversp-{name}
telemetryFltPolGrp	fltPolGrp-{name}
telemetryFteEventDef	fteeventdef-{name}
telemetryFteEventSetP	fteevents-{name}
telemetryFteEventTcpFlags	fteeventstcpflags-{name}
telemetryFteEventTcpFlagsDef	fteeventtcpflagsdef-{name}
telemetryFteEventsExt	fteeventext-{name}
telemetryFteEventsExtDef	fteeventextdef-{name}
telemetryInterfaceFlowFilter	ftiflt-[{subnetIp}]
telemetryLogServer	logserver-{name}
telemetryLogServerGrp	logGrp-{name}
telemetryLogServerP	logserverp-{name}
